,id,position,average_speed,total_laps,time,points,status,rider.id,rider.full_name,rider.country.iso,rider.country.name,rider.country.region_iso,rider.legacy_id,rider.number,team.id,team.name,team.legacy_id,team.season.id,team.season.year,team.season.current,constructor.id,constructor.name,constructor.legacy_id,gap.first,gap.lap,event_id,event_name
4,9414ae45-8a70-4d78-827a-ca9063da2ad2,5.0,162.3,27,41:45.7520,11,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,11.139,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
5,2ce8ef26-a45d-463d-b423-4ccc98ebfbf7,6.0,162.0,27,41:49.7680,10,INSTND,f55b433d-38b8-4d1d-bb3a-a709c82a0260,Marc Marquez,ES,Spain,,7444,,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,15.155,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
6,53e8281b-6981-49e3-a2ec-267335eb66b7,7.0,161.9,27,41:51.2930,9,INSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,16.680,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
7,d46bb8fb-6045-4b9b-8fd0-0727bff856e9,8.0,161.8,27,41:53.0720,8,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,18.459,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
8,b80e0e70-5d17-4e9e-8cbd-2073ff7857d0,9.0,161.7,27,41:55.1540,7,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,20.541,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
9,ac760ac4-7004-42bc-8e9d-73af2622113e,10.0,161.6,27,41:56.0990,6,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,21.486,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
10,a1ad4c7f-b695-4f07-b733-ba17d926044e,11.0,161.5,27,41:57.3200,5,INSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,22.707,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
11,f424f34e-90f6-440e-8619-edec78a81a68,12.0,161.5,27,41:58.0210,4,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,23.408,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
12,7894c3e2-c573-42ab-8bab-a3a62d67bcde,13.0,161.3,27,42:01.0450,3,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,26.432,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
13,64c58f35-e03b-4d58-8508-e565a12c6f75,14.0,161.2,27,42:03.3230,2,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,28.710,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
14,e144bd57-12fc-4f54-8833-2cd52b78758f,15.0,161.1,27,42:04.0460,1,INSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,29.433,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
15,3c2b4692-b4a2-48cf-8fc1-0768ca588a8f,16.0,160.6,27,42:12.7620,0,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,38.149,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
16,6efda175-18d2-4cd2-afca-901df6326b63,17.0,159.2,27,42:34.3610,0,INSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,59.748,0,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
17,3b470c69-a335-43ca-8af2-3b3571d15d10,,161.7,24,37:14.7620,0,OUTSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,0.000,3,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
18,3517d212-676b-431f-8c57-a66628dba2df,,163.0,20,30:48.3980,0,OUTSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,7,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
19,8f477201-9c3f-4d19-83ae-4bbcc1349780,,161.5,16,24:52.1280,0,OUTSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,11,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
20,d1e9da1f-a4b5-4bc9-882d-701bf049db4a,,162.5,13,20:04.9680,0,OUTSTND,9a441928-d1af-452d-afce-fa028c044932,Joan Mir,ES,Spain,,8141,,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,14,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
21,f7b1a635-8ac0-4698-9ffd-e5a9837261a2,,158.6,6,09:29.9300,0,OUTSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,0.000,21,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
22,e2b4d401-d7ae-4b6b-a057-b6a4f9547908,,144.6,5,08:40.9520,0,OUTSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,22,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
23,59b25628-fbfb-48f9-9b4c-066b68587764,,157.1,3,04:47.6290,0,OUTSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,0.000,24,bc520d3f-a3e9-4b46-be38-4f951a1839e5,FRA
0,1f10368c-a585-4d41-8ec0-24d935ba03a8,1.0,175.1,23,41:18.9230,25,INSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
1,9f8de58a-482b-4106-896d-95d251013901,2.0,175.1,23,41:19.5580,20,INSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.635,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
2,d5eb2a69-10a0-48cd-bb14-b4f0faf9c856,3.0,175.0,23,41:20.9060,16,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,1.983,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
3,4f549b13-caf6-4406-999c-c3780dc6be6c,4.0,175.0,23,41:21.5130,13,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,2.590,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
4,c39786f4-01a8-48b7-aa61-5ac634e8ccf5,5.0,174.9,23,41:21.9900,11,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,3.067,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
5,a92f2a49-1563-4d13-87a9-2c34ed40ac87,6.0,174.9,23,41:22.7980,10,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,3.875,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
6,62958582-3207-4dc8-bab8-e4394bfc06a6,7.0,174.9,23,41:22.9900,9,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,4.067,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
7,4e1d32c8-adf9-45e2-ba6b-d0752b887702,8.0,174.4,23,41:29.8670,8,INSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,10.944,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
8,97739e9d-8b83-4e5c-883f-3cedd2d43fad,9.0,174.3,23,41:30.1790,7,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,11.256,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
9,e8a9d43b-6bff-4732-8a21-a791fc693d21,10.0,174.3,23,41:30.7230,6,INSTND,f55b433d-38b8-4d1d-bb3a-a709c82a0260,Marc Marquez,ES,Spain,,7444,,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,11.800,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
10,d76e4fec-df80-43de-9118-5dd10f49aa96,11.0,174.2,23,41:31.8390,5,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,12.916,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
11,cb605290-0150-4dff-bbfc-b2087ca6dd42,12.0,174.2,23,41:31.8400,4,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,12.917,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
12,cc127bbf-daa3-465d-ba86-fd280c9a3565,13.0,173.9,23,41:36.1630,3,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,17.240,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
13,2623aaa7-88de-4416-821a-71cf836eecd0,14.0,173.9,23,41:36.4910,2,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,17.568,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
14,afd78523-17f7-4bc5-a1fe-1670e55be808,15.0,173.9,23,41:36.6100,1,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,17.687,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
15,41561116-f95d-45dc-8b6f-f8a89be078d5,16.0,173.7,23,41:39.1880,0,INSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,20.265,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
16,e69d1fda-6ee2-4f6f-8b22-20548744b6db,17.0,173.7,23,41:39.2190,0,INSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,20.296,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
17,e6c50707-6929-421a-8699-830702930c58,18.0,173.6,23,41:40.2280,0,INSTND,eed93130-03ac-4f5d-9d2e-b207ab47154e,Michele Pirro,IT,Italy,,6231,,88b6385b-f5fe-4017-a3d2-d7e5b1805c1b,Aruba.it Racing,207,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,21.305,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
18,ab7ea8fb-2803-441e-9866-077bfeefcaf2,19.0,173.0,23,41:49.4710,0,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,30.548,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
19,54a5ec2a-510a-4062-9781-d434221a52aa,20.0,173.0,23,41:49.9340,0,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,31.011,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
20,30f59eaf-0a9d-4845-ad5c-8671c9adbf8a,21.0,172.2,23,42:01.6460,0,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,42.723,0,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
21,4a6dcedd-89ac-482b-ae8b-76ace5775393,22.0,164.9,22,41:58.6110,0,INSTND,0c9405ff-e879-498c-964d-b39409361a6c,Lorenzo Savadori,IT,Italy,,7246,,2ee34211-2605-405e-8547-73212ba36ed6,Aprilia Racing,153,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,0.000,1,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
22,37b3665a-6eed-4bfd-86c0-2e7db1d2ea0a,,174.8,13,23:24.0940,0,OUTSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,10,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
23,7ec4c3f9-5bfc-454b-a27c-93026b0b308e,,172.8,7,12:44.7980,0,OUTSTND,9a441928-d1af-452d-afce-fa028c044932,Joan Mir,ES,Spain,,8141,,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,16,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
24,da12f0e8-c58f-49a0-a8fc-1df61217d62a,,173.5,7,12:41.6070,0,OUTSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,16,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
25,a7c79295-f9dd-4a1b-b1bd-8d99852e4d81,,171.2,4,07:21.0900,0,OUTSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,19,e59414f7-de19-400d-b7d2-6fce2b3c5448,ITA
0,e4e6906c-1137-4711-98c0-058e2a8ae423,1.0,165.6,24,40:29.3600,25,INSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
1,0fd91145-213d-4ab5-beed-d3f4aacadbc3,2.0,165.1,24,40:35.8330,20,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,6.473,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
2,fbab778e-b788-4a82-960c-080224749a39,3.0,165.0,24,40:37.7450,16,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,8.385,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
3,4d012e63-f6ae-4401-9755-3a0895722eb8,4.0,164.8,24,40:40.8410,13,INSTND,9a441928-d1af-452d-afce-fa028c044932,Joan Mir,ES,Spain,,8141,,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,11.481,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
4,8b12e84c-6a4c-45ef-b199-32840b8e585e,5.0,164.6,24,40:43.7550,11,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,14.395,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
5,54b7c760-2d24-4cc4-b320-287d8f0064db,6.0,164.5,24,40:44.7900,10,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,15.430,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
6,a3cc9a4e-a30e-40ea-a6ad-104260a490fe,7.0,164.5,24,40:45.3350,9,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,15.975,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
7,7234ffef-b741-4284-b880-9fd997e17485,8.0,164.1,24,40:50.7960,8,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,21.436,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
8,4eff5867-a3e0-4822-bf29-402a38f52a28,9.0,163.8,24,40:56.1600,7,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,26.800,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
9,74364418-7ded-4e5a-baba-05f184e02602,10.0,163.5,24,40:59.8200,6,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,30.460,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
